,image_path,label
3671,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_58.jpg,Green_area
3672,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_581.jpg,Green_area
3673,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_582.jpg,Green_area
3674,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_575.jpg,Green_area
3675,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_574.jpg,Green_area
3676,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_57.jpg,Green_area
3677,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_570.jpg,Green_area
3678,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_569.jpg,Green_area
3679,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_571.jpg,Green_area
3680,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_568.jpg,Green_area
3681,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_572.jpg,Green_area
3682,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_62.jpg,Green_area
3683,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_599.jpg,Green_area
3684,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_597.jpg,Green_area
3685,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_594.jpg,Green_area
3686,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_596.jpg,Green_area
3687,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_6.jpg,Green_area
3688,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_600.jpg,Green_area
3689,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_598.jpg,Green_area
3690,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_619.jpg,Green_area
3691,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_612.jpg,Green_area
3692,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_616.jpg,Green_area
3693,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_614.jpg,Green_area
3694,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_611.jpg,Green_area
3695,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_613.jpg,Green_area
3696,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_615.jpg,Green_area
3697,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_617.jpg,Green_area
3698,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_618.jpg,Green_area
3699,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_610.jpg,Green_area
3700,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_602.jpg,Green_area
3701,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_607.jpg,Green_area
3702,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_608.jpg,Green_area
3703,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_61.jpg,Green_area
3704,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_606.jpg,Green_area
3705,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_604.jpg,Green_area
3706,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_605.jpg,Green_area
3707,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_603.jpg,Green_area
3708,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_609.jpg,Green_area
3709,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_601.jpg,Green_area
3710,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_595.jpg,Green_area
3711,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_644.jpg,Green_area
3712,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_642.jpg,Green_area
3713,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_64.jpg,Green_area
3714,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_641.jpg,Green_area
3715,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_639.jpg,Green_area
3716,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_646.jpg,Green_area
3717,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_643.jpg,Green_area
3718,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_647.jpg,Green_area
3719,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_640.jpg,Green_area
3720,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_645.jpg,Green_area
3721,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_638.jpg,Green_area
3722,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_633.jpg,Green_area
3723,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_630.jpg,Green_area
3724,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_632.jpg,Green_area
3725,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_631.jpg,Green_area
3726,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_637.jpg,Green_area
3727,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_634.jpg,Green_area
3728,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_635.jpg,Green_area
3729,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_63.jpg,Green_area
3730,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_636.jpg,Green_area
3731,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_629.jpg,Green_area
3732,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_628.jpg,Green_area
3733,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_622.jpg,Green_area
3734,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_621.jpg,Green_area
3735,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_626.jpg,Green_area
3736,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_623.jpg,Green_area
3737,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_620.jpg,Green_area
3738,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_625.jpg,Green_area
3739,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_624.jpg,Green_area
3740,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_627.jpg,Green_area
3741,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_668.jpg,Green_area
3742,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_672.jpg,Green_area
3743,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_665.jpg,Green_area
3744,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_664.jpg,Green_area
3745,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_661.jpg,Green_area
3746,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_659.jpg,Green_area
3747,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_660.jpg,Green_area
3748,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_658.jpg,Green_area
3749,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_66.jpg,Green_area
3750,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_657.jpg,Green_area
3751,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_662.jpg,Green_area
3752,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_663.jpg,Green_area
3753,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_656.jpg,Green_area
3754,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_653.jpg,Green_area
3755,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_648.jpg,Green_area
3756,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_651.jpg,Green_area
3757,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_655.jpg,Green_area
3758,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_652.jpg,Green_area
3759,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_650.jpg,Green_area
3760,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_649.jpg,Green_area
3761,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_65.jpg,Green_area
3762,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_654.jpg,Green_area
3763,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_693.jpg,Green_area
3764,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_7.jpg,Green_area
3765,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_692.jpg,Green_area
3766,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_691.jpg,Green_area
3767,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_684.jpg,Green_area
3768,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_688.jpg,Green_area
3769,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_689.jpg,Green_area
3770,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_686.jpg,Green_area
3771,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_685.jpg,Green_area
3772,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_69.jpg,Green_area
3773,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_687.jpg,Green_area
3774,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_690.jpg,Green_area
3775,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_683.jpg,Green_area
3776,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_682.jpg,Green_area
3777,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_675.jpg,Green_area
3778,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_679.jpg,Green_area
3779,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_677.jpg,Green_area
3780,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_678.jpg,Green_area
3781,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_680.jpg,Green_area
3782,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_676.jpg,Green_area
3783,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_68.jpg,Green_area
3784,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_681.jpg,Green_area
3785,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_674.jpg,Green_area
3786,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_671.jpg,Green_area
3787,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_670.jpg,Green_area
3788,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_666.jpg,Green_area
3789,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_67.jpg,Green_area
3790,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_669.jpg,Green_area
3791,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_673.jpg,Green_area
3792,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_667.jpg,Green_area
3793,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_722.jpg,Green_area
3794,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_726.jpg,Green_area
3795,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_719.jpg,Green_area
3796,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_715.jpg,Green_area
3797,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_714.jpg,Green_area
3798,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_712.jpg,Green_area
3799,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_716.jpg,Green_area
3800,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_710.jpg,Green_area
3801,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_718.jpg,Green_area
3802,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_711.jpg,Green_area
3803,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_713.jpg,Green_area
3804,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_717.jpg,Green_area
3805,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_71.jpg,Green_area
3806,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_702.jpg,Green_area
3807,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_707.jpg,Green_area
3808,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_703.jpg,Green_area
3809,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_705.jpg,Green_area
3810,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_704.jpg,Green_area
3811,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_701.jpg,Green_area
3812,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_709.jpg,Green_area
3813,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_706.jpg,Green_area
3814,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_708.jpg,Green_area
3815,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_694.jpg,Green_area
3816,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_696.jpg,Green_area
3817,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_698.jpg,Green_area
3818,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_70.jpg,Green_area
3819,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_697.jpg,Green_area
3820,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_695.jpg,Green_area
3821,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_699.jpg,Green_area
3822,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_700.jpg,Green_area
3823,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_746.jpg,Green_area
3824,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_745.jpg,Green_area
3825,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_739.jpg,Green_area
3826,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_742.jpg,Green_area
3827,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_743.jpg,Green_area
3828,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_741.jpg,Green_area
3829,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_740.jpg,Green_area
3830,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_744.jpg,Green_area
3831,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_738.jpg,Green_area
3832,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/green_area/Forest_736.jpg,Green_area
